Unnamed: 0,icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,barometric_altitude,transponder_code,special_purpose_indicator,position_source,category,hour
154,801694,MP704   ,India,2025-10-01 11:41:32,2025-10-01 13:43:16,95.8125,17.1884,,True,152.72,104.04,-7.8,,617.0,False,0,0,11
155,e48120,GLO7630 ,Brazil,2025-10-01 13:31:38,2025-10-01 13:42:08,-49.3814,-27.2379,10309.86,False,195.57,219.34,0.0,9753.6,,False,0,0,13
156,48cb15,TVS2141 ,Poland,2025-10-01 13:43:17,2025-10-01 13:43:17,5.5003,42.7697,11910.06,False,205.35,42.56,-0.33,11582.4,1000.0,False,0,0,13
157,3c6671,DLH77W  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,-2.8419,39.6165,10546.08,False,253.55,213.5,0.0,10058.4,2575.0,False,0,0,13
158,4bc8d5,PGT36QW ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,5.6599,40.7898,10736.58,False,239.78,93.94,0.0,10363.2,1422.0,False,0,0,13
159,3cc95a,UNI133  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,9.2562,49.7553,8983.98,False,268.84,148.38,9.43,8778.24,7654.0,False,0,0,13
160,a3eba1,N3515X  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-90.3258,42.9124,693.42,False,43.1,113.2,-3.25,640.08,,False,0,0,13
161,4bc8d3,PGT156N ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,-1.3902,53.4732,5585.46,False,212.47,89.58,10.08,5334.0,4643.0,False,0,0,13
163,4bc8d4,PGT1CU  ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,26.3244,41.9878,10888.98,False,254.73,122.63,0.0,10668.0,7665.0,False,0,0,13
164,ac83d5,EDV5190 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-81.8245,41.3124,1760.22,False,145.64,229.73,-9.1,1676.4,3001.0,False,0,0,13
165,4bc8d2,PGT8TN  ,Turkey,2025-10-01 13:42:44,2025-10-01 13:42:44,-3.5653,40.4599,,True,10.8,182.81,,,,False,0,0,13
166,e8025e,LPE2492 ,Chile,2025-10-01 13:43:12,2025-10-01 13:43:13,-68.7496,-16.3846,12321.54,False,217.17,310.29,0.0,11574.78,,False,0,0,13
167,3442cb,ANE19NB ,Spain,2025-10-01 13:43:16,2025-10-01 13:43:17,-3.621,37.7159,6431.28,False,128.76,2.75,0.0,6103.62,5051.0,False,0,1,13
168,e8025f,LPE2290 ,Chile,2025-10-01 13:43:17,2025-10-01 13:43:17,-77.8808,-9.8721,10751.82,False,234.92,167.61,-2.6,10043.16,,False,0,0,13
169,a2cbef,N28DB   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-72.5997,41.4847,1950.72,False,85.98,291.04,-0.65,1912.62,,False,0,0,13
170,ae13ac,BALL05  ,United States,2025-10-01 13:42:53,2025-10-01 13:43:08,-97.8085,36.8779,2865.12,False,52.93,332.19,0.98,2735.58,,False,0,13,13
171,a1b2ee,JBU361  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-74.6215,38.8601,8069.58,False,247.09,223.4,3.25,7764.78,3072.0,False,0,0,13
172,ad5679,DAL1888 ,United States,2025-10-01 13:43:14,2025-10-01 13:43:14,-84.4391,33.6451,,True,0.39,81.56,,,,False,0,0,13
173,a5a8c3,,United States,2025-10-01 13:40:25,2025-10-01 13:40:25,-83.6852,33.9893,,False,53.82,305.67,0.33,1005.84,,False,0,0,13
174,ae6327,NUKED29 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-85.6711,31.0465,929.64,False,61.14,300.88,0.0,899.16,,False,0,13,13
175,3c667a,DLH91A  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,2.8873,41.4279,3657.6,False,194.49,204.87,-16.26,3474.72,1000.0,False,0,0,13
176,acdffc,DAL1944 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-84.4299,33.6358,,True,6.17,270.0,,,,False,0,0,13
177,a8f682,AVL224  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-77.6112,39.1924,655.32,False,53.39,154.92,0.0,617.22,,False,0,0,13
178,3d7f7c,FNK1    ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,9.5028,54.0341,2895.6,False,53.62,93.85,6.18,2727.96,25.0,False,0,0,13
179,471efd,WMT2GR  ,Hungary,2025-10-01 13:40:05,2025-10-01 13:43:17,18.5625,43.1446,10614.66,False,209.24,313.51,4.55,10500.36,1170.0,False,0,0,13
180,801663,IGO2695 ,India,2025-10-01 13:42:52,2025-10-01 13:42:52,77.0897,28.5705,,True,3.34,22.5,,,,False,0,0,13
181,40812e,EZY46BG ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,6.8492,51.2429,11529.06,False,241.7,113.45,-0.33,11277.6,3413.0,False,0,0,13
182,a6fe08,N55KW   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-71.7354,42.31,1455.42,False,84.36,68.91,-2.28,1432.56,,False,0,0,13
183,801661,IGO1082 ,India,2025-10-01 13:43:16,2025-10-01 13:43:17,77.7864,26.756,10347.96,False,230.71,338.41,-4.88,9784.08,,False,0,0,13
184,3c666f,DLH11A  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,15.7006,45.6459,10751.82,False,243.48,131.4,0.0,10675.62,1353.0,False,0,0,13
185,801662,IGO2033 ,India,2025-10-01 13:43:04,2025-10-01 13:43:09,88.5953,26.6411,12001.5,False,231.28,278.18,6.5,11323.32,2633.0,False,0,0,13
186,ac3688,SWA437  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-107.9918,35.1591,11551.92,False,221.56,276.4,0.0,10972.8,,False,0,0,13
187,aae35f,N800RL  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-85.9234,39.2527,13632.18,False,213.32,326.81,-0.33,13106.4,1507.0,False,0,0,13
188,801667,AIC2738 ,India,2025-10-01 13:43:17,2025-10-01 13:43:17,88.4476,22.6732,,True,1.8,61.88,,,2637.0,False,0,0,13
189,a3b85b,MVK35   ,United States,2025-10-01 13:43:05,2025-10-01 13:43:05,-93.0643,44.0316,1211.58,False,60.78,285.21,0.0,1165.86,,False,0,0,13
190,ae13c2,SPEAR12 ,United States,2025-10-01 13:42:39,2025-10-01 13:42:39,-88.878,33.8918,5440.68,False,125.97,159.94,-38.69,5173.98,,False,0,13,13
191,51118a,MBU3NX  ,Estonia,2025-10-01 13:43:10,2025-10-01 13:43:10,10.0017,53.6329,,True,3.34,357.19,,,,False,0,0,13
192,ad5662,TG74    ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-104.532,38.0853,2316.48,False,21.76,276.79,5.2,2225.04,,False,0,0,13
193,80165d,AXB257  ,India,2025-10-01 13:40:37,2025-10-01 13:40:47,70.1833,19.9686,10416.54,False,248.61,289.33,5.53,9837.42,,False,0,0,13
194,ae6318,SHAD191 ,United States,2025-10-01 13:42:01,2025-10-01 13:42:01,-88.5619,33.3083,3794.76,False,223.28,90.66,1.95,3451.86,,False,0,0,13
195,ace6e2,AAL2683 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-96.2306,32.9315,5730.24,False,206.46,70.8,10.4,5463.54,,False,0,1,13
196,3442c9,GES091F ,Spain,2025-10-01 13:43:17,2025-10-01 13:43:18,2.4827,47.9771,12885.42,False,274.6,203.64,0.0,12496.8,1000.0,False,0,0,13
197,a7b05a,N595DW  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-95.7723,29.9962,617.22,False,67.81,127.91,-1.95,579.12,,False,0,0,13
198,801669,IGO6582 ,India,2025-10-01 13:43:17,2025-10-01 13:43:17,77.6537,29.6811,3619.5,False,194.68,27.72,-4.88,3520.44,,False,0,0,13
199,408134,BAW579V ,United Kingdom,2025-10-01 13:43:17,2025-10-01 13:43:17,1.6731,50.3425,11780.52,False,194.99,311.47,-11.05,11384.28,7530.0,False,0,0,13
200,a34e97,DAL1301 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-84.3204,33.5369,3710.94,False,130.16,269.77,-6.5,3558.54,6057.0,False,0,4,13
201,a3689e,DAL873  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-75.8361,40.3334,9037.32,False,231.77,238.71,4.23,8702.04,2642.0,False,0,0,13
202,a3556f,JBU1236 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-71.0127,42.3686,,True,2.83,225.0,,,7460.0,False,0,0,13
203,ac1042,SWA738  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-102.2522,31.1177,12245.34,False,217.17,282.59,0.0,11582.4,2422.0,False,0,0,13
204,51117e,ESZPI   ,Estonia,2025-10-01 13:43:17,2025-10-01 13:43:17,55.799,25.6096,457.2,False,56.36,84.24,-0.33,563.88,3435.0,False,0,0,13
205,801674,AIC2955 ,India,2025-10-01 13:42:39,2025-10-01 13:42:39,75.2192,25.2951,11628.12,False,229.56,201.56,0.0,10972.8,,False,0,0,13
206,3d6008,DFIPS   ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,1.0518,51.1443,990.6,False,60.8,156.04,-0.65,807.72,5051.0,False,0,0,13
207,3442c2,ANE03LH ,Spain,2025-10-01 13:43:17,2025-10-01 13:43:17,-4.4892,36.6677,312.42,False,64.9,131.14,6.5,213.36,,False,0,0,13
208,801673,AXB1972 ,India,2025-10-01 13:43:11,2025-10-01 13:43:12,78.1128,13.1862,2270.76,False,114.25,268.45,-3.58,2270.76,,False,0,0,13
209,ae1fee,SQUIB27 ,United States,2025-10-01 13:41:04,2025-10-01 13:41:06,-85.584,31.2264,304.8,False,45.16,137.77,1.63,289.56,,False,0,13,13
210,adffe0,JUMP67  ,United States,2025-10-01 13:43:07,2025-10-01 13:43:07,-98.5825,29.3719,419.1,False,93.88,160.47,-3.58,571.5,4605.0,False,0,13,13
211,ae13b3,SHARP41 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-97.8563,36.1199,1897.38,False,116.77,174.69,1.63,1790.7,,False,0,13,13
212,801670,AXB1253 ,India,2025-10-01 13:40:53,2025-10-01 13:40:56,86.516,25.8531,7924.8,False,192.6,258.6,-11.38,7475.22,2620.0,False,0,0,13
213,801671,AIC2220 ,India,2025-10-01 13:40:29,2025-10-01 13:40:29,77.1029,28.5446,,True,9.77,284.06,,,,False,0,0,13
214,ac21e4,DAL1625 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-84.4336,33.6483,,True,10.29,300.94,,,1221.0,False,0,0,13
215,a94b51,UAL1681 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-122.3083,47.4115,571.5,False,96.2,179.69,13.33,632.46,,False,0,0,13
216,aa8075,ENY3382 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-87.5561,42.4419,3139.44,False,182.0,202.43,0.0,2971.8,3660.0,False,0,0,13
217,3455da,VOE9LN  ,Spain,2025-10-01 13:43:17,2025-10-01 13:43:17,5.6261,45.5567,11902.44,False,213.61,287.95,0.0,11574.78,1000.0,False,0,1,13
218,abad94,SWA416  ,United States,2025-10-01 13:43:10,2025-10-01 13:43:12,-81.3216,28.3851,190.5,False,72.02,359.59,-3.58,205.74,7641.0,False,0,0,13
219,a9655c,N704VY  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-82.9256,32.3146,1363.98,False,48.83,168.45,0.0,1341.12,,False,0,0,13
220,0d0acd,AMX814  ,Mexico,2025-10-01 13:43:17,2025-10-01 13:43:17,-98.2977,19.4301,8138.16,False,208.34,96.95,10.08,7642.86,,False,0,1,13
221,47885f,BNOA    ,Norway,2025-10-01 13:38:06,2025-10-01 13:38:09,21.2852,69.9501,4671.06,False,142.76,74.96,0.0,4572.0,,False,0,0,13
222,4acb44,SAS7023 ,Sweden,2025-10-01 13:43:17,2025-10-01 13:43:17,18.4426,60.4946,5334.0,False,176.12,186.71,-10.73,5204.46,,False,0,0,13
223,708025,LAO851  ,Lao People's Democratic Republic,2025-10-01 13:43:16,2025-10-01 13:43:16,105.3457,21.0485,11414.76,False,234.65,69.06,0.0,10668.0,,False,0,0,13
224,a69b92,BOE1234 ,United States,2025-10-01 13:43:13,2025-10-01 13:43:14,-97.6025,35.4036,,True,0.0,87.19,,,,False,0,0,13
225,ae5ac4,SPUD68  ,United States,2025-10-01 13:42:25,2025-10-01 13:42:32,-86.3736,31.6054,906.78,False,62.09,6.18,0.0,876.3,,False,0,0,13
226,3cc8c8,JEI535  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,0.939,52.9659,12268.2,False,246.16,109.15,0.0,11879.58,575.0,False,0,0,13
227,a2e703,N28627  ,United States,2025-10-01 13:43:16,2025-10-01 13:43:16,-90.714,42.38,525.78,False,36.53,179.19,2.93,495.3,,False,0,0,13
228,adda25,AVA028  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-74.1319,4.6982,2606.04,False,93.22,127.38,13.0,2453.64,,False,0,0,13
229,4b187b,SWR72   ,Switzerland,2025-10-01 13:43:17,2025-10-01 13:43:17,-12.1591,55.6597,11201.4,False,210.66,311.44,0.0,10972.8,3040.0,False,0,0,13
230,a95249,N70AV   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,6.4254,50.8305,6492.24,False,94.81,48.96,7.48,6256.02,7152.0,False,0,0,13
231,c082f6,N723MG  ,Canada,2025-10-01 13:43:17,2025-10-01 13:43:17,-78.5868,43.2787,297.18,False,47.22,168.69,0.33,228.6,420.0,False,0,0,13
232,4b187e,SWR54B  ,Switzerland,2025-10-01 13:43:17,2025-10-01 13:43:17,-10.4436,54.6535,10828.02,False,230.65,314.28,0.98,10515.6,3044.0,False,0,1,13
233,3c65ae,DLH762  ,Germany,2025-10-01 13:43:16,2025-10-01 13:43:17,24.1046,44.8504,10736.58,False,268.76,107.95,0.0,10668.0,6402.0,False,0,0,13
234,ade106,N9936V  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:18,-121.1811,44.5207,2156.46,False,43.22,180.68,0.98,2171.7,,False,0,0,13
235,ad9128,N9730F  ,United States,2025-10-01 13:43:16,2025-10-01 13:43:16,-80.3636,26.9909,944.88,False,45.59,49.12,-0.33,944.88,,False,0,0,13
236,ad3af3,N95111  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-81.2057,32.1265,-22.86,False,0.0,0.0,0.0,0.0,,False,0,0,13
237,ab649a,DAL827  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-84.3273,33.8138,3566.16,False,165.57,286.24,9.1,3429.0,2047.0,False,0,0,13
238,4b1883,SWR86   ,Switzerland,2025-10-01 13:43:17,2025-10-01 13:43:17,-0.8797,51.5101,11391.9,False,221.9,293.36,0.0,10972.8,3041.0,False,0,1,13
239,3455d7,VOE65YE ,Spain,2025-10-01 13:43:17,2025-10-01 13:43:17,4.5552,43.3529,5791.2,False,178.64,298.56,9.1,5562.6,1000.0,False,0,1,13
240,440248,EJU61MY ,Austria,2025-10-01 13:43:16,2025-10-01 13:43:17,11.8213,43.6349,11490.96,False,217.59,303.92,-4.88,11292.84,1000.0,False,0,0,13
241,4b1885,SWR14V  ,Switzerland,2025-10-01 13:43:17,2025-10-01 13:43:17,-1.0767,51.57,11391.9,False,222.44,289.73,0.0,10972.8,3053.0,False,0,1,13
242,4b1887,SWR154  ,Switzerland,2025-10-01 13:41:09,2025-10-01 13:41:09,57.1627,24.8492,12641.58,False,253.07,112.34,0.0,11887.2,1032.0,False,0,0,13
243,3c65c2,DLH5U   ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,7.8122,50.082,3436.62,False,143.25,131.36,-4.55,3284.22,564.0,False,0,0,13
244,ad3add,N9511D  ,United States,2025-10-01 13:43:16,2025-10-01 13:43:17,-86.474,30.5503,426.72,False,46.52,32.81,1.3,426.72,,False,0,0,13
245,3ff076,DMVCG   ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,8.1776,52.3687,1508.76,False,62.42,23.82,4.55,1348.74,7742.0,False,0,0,13
246,e8020e,LPE2403 ,Chile,2025-10-01 13:41:53,2025-10-01 13:42:15,-54.8908,-16.0358,11064.24,False,218.12,284.76,0.0,10355.58,,False,0,1,13
247,4acb59,SAS242F ,Sweden,2025-10-01 13:43:16,2025-10-01 13:43:17,11.0969,60.1283,1173.48,False,110.91,152.37,10.4,990.6,,False,0,0,13
248,a9a220,N72KM   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-104.5282,40.1656,2148.84,False,72.8,94.86,0.0,2080.26,2144.0,False,0,0,13
249,e0b298,,Argentina,2025-10-01 13:39:01,2025-10-01 13:42:55,-59.1449,-34.651,800.1,False,53.11,211.53,0.33,640.08,,False,0,0,13
250,a902b5,N68UW   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-85.3524,37.6628,11140.44,False,262.42,158.01,-0.33,10668.0,403.0,False,0,0,13
251,a05776,,United States,2025-10-01 13:40:02,2025-10-01 13:40:02,-97.0374,32.9019,,True,1.03,351.56,,,,False,0,0,13
252,a83e86,JBU393  ,United States,2025-10-01 13:43:09,2025-10-01 13:43:09,-71.0137,42.3661,,True,0.0,292.5,,,2613.0,False,0,0,13
253,a0f4a2,DAL83   ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-64.4355,49.1377,10203.18,False,233.87,249.93,0.0,10363.2,,False,0,0,13
254,44023f,EJU6717 ,Austria,2025-10-01 13:43:17,2025-10-01 13:43:17,-2.5893,48.7734,12070.08,False,216.31,34.14,0.0,11582.4,2254.0,False,0,0,13
255,a6f23d,DAL2171 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-93.0422,44.0839,10416.54,False,228.99,284.97,3.9,9997.44,2540.0,False,0,0,13
256,3c5ee8,EWG48E  ,Germany,2025-10-01 13:43:10,2025-10-01 13:43:15,11.7653,48.3626,518.16,False,71.98,83.43,-2.93,350.52,1330.0,False,0,0,13
257,3c5ee7,EWG61E  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,7.8755,47.4862,10294.62,False,262.16,217.18,4.23,10088.88,135.0,False,0,0,13
258,3c5ee6,EWG9822 ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,8.8178,45.6947,3794.76,False,161.81,151.72,-6.5,3657.6,1000.0,False,0,0,13
259,80168c,IGO45DK ,India,2025-10-01 13:43:16,2025-10-01 13:43:16,72.8904,18.0992,9745.98,False,232.39,148.95,4.23,9227.82,,False,0,0,13
260,aa30e9,CXK167  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-80.4368,35.096,1043.94,False,51.18,140.71,0.0,1028.7,,False,0,0,13
261,4bc8cf,PGT5WG  ,Turkey,2025-10-01 13:43:16,2025-10-01 13:43:16,20.9407,46.2603,10104.12,False,252.91,136.57,0.0,10066.02,5350.0,False,0,0,13
262,4bc8ce,PGT53ZW ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,17.4089,50.9128,10317.48,False,226.05,311.12,0.0,10355.58,5350.0,False,0,0,13
263,ae1477,MNTNA57 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-97.4473,27.7218,190.5,False,62.15,263.35,-4.88,144.78,,False,0,0,13
264,e8021e,LPE2303 ,Chile,2025-10-01 13:43:16,2025-10-01 13:43:17,-78.0508,-10.1136,11399.52,False,241.13,154.2,-0.33,10675.62,,False,0,0,13
265,4bc8cc,PGT9JY  ,Turkey,2025-10-01 13:43:17,2025-10-01 13:43:17,18.1647,45.546,10744.2,False,252.87,122.62,0.0,10660.38,7652.0,False,0,0,13
266,3c65d2,DLH64M  ,Germany,2025-10-01 13:43:18,2025-10-01 13:43:18,-2.6001,40.2619,11498.58,False,216.11,21.07,0.0,10980.42,4601.0,False,0,0,13
267,4bc8ca,PGT5PD  ,Turkey,2025-10-01 13:43:16,2025-10-01 13:43:17,15.4584,49.6292,10668.0,False,247.13,124.05,0.0,10660.38,157.0,False,0,0,13
268,3c65c7,DLH9YE  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,5.9674,51.1307,11864.34,False,206.64,293.63,0.0,11590.02,2563.0,False,0,0,13
269,3c65c6,DLH2LR  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,8.2022,49.9475,1577.34,False,97.18,69.55,-3.9,1409.7,1000.0,False,0,0,13
270,3d1e3c,DEJRW   ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,12.0883,47.8705,952.5,False,47.85,26.84,0.65,807.72,7000.0,False,0,0,13
271,3c65c9,DLH4MM  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,18.1631,45.6373,7940.04,False,253.77,120.05,-5.2,7871.46,1000.0,False,0,4,13
273,acd486,DAL9981 ,United States,2025-10-01 13:43:12,2025-10-01 13:43:17,-84.4339,33.6425,,True,0.0,0.0,,,5220.0,False,0,0,13
274,3c65c8,DLH2VV  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,-0.3594,51.319,1805.94,False,146.52,113.59,4.88,1638.3,4630.0,False,0,0,13
275,a94b2e,UAL2260 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-84.5658,27.8244,9662.16,False,252.43,86.96,-10.08,9151.62,,False,0,0,13
276,a915dc,CXK1039 ,United States,2025-10-01 13:42:02,2025-10-01 13:42:02,-81.4957,30.4553,1226.82,False,53.52,17.91,2.28,1219.2,,False,0,0,13
277,3c5ee4,EWG9KX  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,11.3371,53.053,6499.86,False,175.71,315.59,-6.83,6377.94,6616.0,False,0,0,13
278,4605d3,OHCFJ   ,Finland,2025-10-01 13:43:16,2025-10-01 13:43:16,26.6812,60.8834,678.18,False,46.71,97.59,0.33,480.06,,False,0,0,13
279,ad41ed,AAL2961 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-88.7818,31.0719,10226.04,False,254.3,274.18,0.0,9745.98,752.0,False,0,0,13
280,e8022a,LPE2478 ,Chile,2025-10-01 13:43:17,2025-10-01 13:43:17,-115.4618,32.5509,11544.3,False,226.52,302.1,0.33,10972.8,,False,0,0,13
281,3c65ce,DLH3UX  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,11.3198,45.3109,11734.8,False,212.64,353.89,0.0,11574.78,1000.0,False,0,0,13
282,ae0136,DUKE86  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,10.2743,55.8739,11117.58,False,252.6,180.47,0.0,10972.8,7671.0,False,0,0,13
283,80169e,AKJ585  ,India,2025-10-01 13:43:17,2025-10-01 13:43:17,70.4217,18.8597,12550.14,False,235.75,105.31,-5.53,11833.86,,False,0,0,13
284,a34291,UPS5333 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-86.2984,30.6953,11475.72,False,240.07,291.89,0.0,10980.42,6010.0,False,0,0,13
285,a94b48,UAL729  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-93.6267,35.9698,11498.58,False,225.04,222.41,0.33,10972.8,6546.0,False,0,4,13
286,46b82b,AEE1SC  ,Greece,2025-10-01 13:43:17,2025-10-01 13:43:17,14.7991,43.1018,11437.62,False,250.27,134.83,0.0,11277.6,516.0,False,0,0,13
287,46b82c,AEE625  ,Greece,2025-10-01 13:42:06,2025-10-01 13:42:06,23.844,37.8427,800.1,False,88.49,37.2,-4.55,647.7,3401.0,True,0,0,13
288,3b7b3f,MILAN76 ,France,2025-10-01 13:43:17,2025-10-01 13:43:17,4.2977,44.762,6050.28,False,199.77,168.11,-0.33,5791.2,4726.0,False,0,0,13
289,3c5eed,EWG2817 ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,11.3532,43.5692,11772.9,False,220.85,329.79,0.65,11574.78,1253.0,False,0,0,13
290,3c5eec,EWG2462 ,Germany,2025-10-01 13:42:54,2025-10-01 13:42:55,-0.4328,51.465,83.82,False,65.33,270.0,-3.58,-76.2,2552.0,False,0,0,13
291,a3428e,AAL1875 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-84.5562,32.4453,11193.78,False,239.6,170.23,0.0,10668.0,6263.0,False,0,0,13
292,3c65d6,DLH891  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,10.4283,51.085,7048.5,False,260.88,226.2,-11.7,6888.48,1000.0,False,0,0,13
293,a04424,SKW5885 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-106.4637,37.867,11178.54,False,226.38,12.87,0.0,10668.0,,False,0,0,13
294,3c65d5,,Germany,2025-10-01 13:41:03,2025-10-01 13:41:03,19.8989,39.7678,2270.76,False,133.01,3.77,6.83,2263.14,,False,0,0,13
295,3d3854,DETOU   ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,8.7984,49.1363,777.24,False,40.46,41.39,-0.33,609.6,7000.0,False,0,0,13
296,ada4e2,N9788W  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-111.4242,32.6913,1356.36,False,49.7,332.9,0.0,1333.5,,False,0,0,13
297,505dc2,TTJ777  ,Slovakia,2025-10-01 13:37:29,2025-10-01 13:43:03,17.3344,43.1299,12031.98,False,240.33,121.34,0.0,11887.2,,False,0,0,13
298,3c5ef0,EWG4HA  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,6.0035,50.4504,7711.44,False,206.02,47.02,-4.23,7459.98,1000.0,False,0,0,13
299,3c5ef5,EWG22F  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,14.124,48.464,10858.5,False,238.5,118.61,-5.2,10789.92,7657.0,False,0,0,13
300,3c65cc,DLH3KE  ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,10.4791,49.5922,10287.0,False,196.25,317.44,6.18,10149.84,6654.0,False,0,0,13
301,3c65ca,DLH4HP  ,Germany,2025-10-01 13:43:16,2025-10-01 13:43:16,8.5828,50.0483,,True,6.43,250.31,,,564.0,False,0,0,13
302,478854,SAS929  ,Norway,2025-10-01 13:43:17,2025-10-01 13:43:17,0.1345,60.9577,10591.8,False,230.01,303.23,0.0,10363.2,2510.0,False,0,0,13
303,3c5ef2,EWG7218 ,Germany,2025-10-01 13:42:34,2025-10-01 13:42:34,10.0022,53.6343,,True,5.4,357.19,,,,False,0,0,13
304,a1c767,N21329  ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-111.5092,33.2146,1165.86,False,48.53,184.86,-0.98,1165.86,,False,0,0,13
305,3ffc68,DMIQS   ,Germany,2025-10-01 13:43:17,2025-10-01 13:43:17,11.2666,48.0481,,False,53.11,315.0,-0.33,769.62,6375.0,False,0,0,13
306,a39d41,N332AD  ,United States,2025-10-01 13:43:16,2025-10-01 13:43:16,-77.059,39.387,883.92,False,66.72,63.43,-0.33,845.82,,False,0,0,13
307,a7121e,N555BG  ,United States,2025-10-01 13:41:43,2025-10-01 13:41:43,-104.6418,39.8295,1645.92,False,67.91,0.87,-3.58,1600.2,5101.0,False,0,0,13
308,c0487b,CGBLQ   ,Canada,2025-10-01 13:41:11,2025-10-01 13:41:38,-78.903,43.9139,121.92,False,29.12,32.01,-3.25,693.42,5364.0,False,0,0,13
309,a915c8,N68499  ,United States,2025-10-01 13:43:12,2025-10-01 13:43:16,-87.8821,43.7793,449.58,False,40.09,213.49,0.0,388.62,,False,0,0,13
310,a94b0a,UAL2182 ,United States,2025-10-01 13:43:17,2025-10-01 13:43:17,-90.9326,38.354,11163.3,False,248.75,17.95,0.0,10668.0,7233.0,False,0,0,13
311,46b832,AEE315  ,Greece,2025-10-01 13:43:17,2025-10-01 13:43:17,23.5905,37.5729,2125.98,False,123.89,32.11,-4.55,2019.3,,False,0,0,13
